"age","marital","race","education","job_class","health","insurance","wage"
41,"divorced","black","some_college","information","very_good","yes",104.9215065
59,"married","black","some_college","industrial","good","no",73.77574327
51,"married","white","some_college","industrial","good","no",107.9039239
26,"never_married","black","hs_grad","industrial","very_good","yes",99.6894637
34,"married","black","some_college","industrial","very_good","yes",60.15412466
32,"married","white","hs_grad","information","very_good","yes",123.0896998
23,"never_married","white","some_college","industrial","very_good","yes",81.28325328
50,"married","white","hs_grad","information","very_good","yes",143.1349408
25,"never_married","white","no_hs_grad","industrial","very_good","yes",69.09818381
43,"married","white","hs_grad","industrial","very_good","yes",78.98167452
36,"married","black","some_college","industrial","very_good","yes",128.6804882
50,"married","white","hs_grad","information","good","no",54.59815003
34,"separated","black","hs_grad","information","very_good","yes",134.7053751
34,"never_married","white","hs_grad","industrial","very_good","no",104.9215065
55,"married","asian","advanced_degree","information","very_good","yes",277.6014175
39,"married","black","hs_grad","industrial","good","no",78.21457569
40,"married","white","no_hs_grad","industrial","good","yes",82.6796373
32,"married","white","some_college","information","good","yes",117.1468169
63,"married","white","hs_grad","information","good","yes",118.8843593
38,"never_married","white","hs_grad","industrial","very_good","no",109.8339856
67,"married","asian","hs_grad","industrial","good","no",59.09706408
39,"married","white","hs_grad","industrial","very_good","yes",116.2653241
31,"married","asian","hs_grad","industrial","good","no",61.18752643
41,"never_married","white","some_college","information","very_good","yes",114.4757133
47,"married","white","no_hs_grad","industrial","very_good","yes",78.3924668
61,"married","white","hs_grad","industrial","very_good","yes",122.2636739
61,"married","white","advanced_degree","industrial","very_good","yes",148.4131591
21,"married","other","hs_grad","industrial","very_good","no",54.59815003
22,"never_married","white","college_grad","industrial","good","no",66.04469423
53,"married","white","college_grad","industrial","very_good","yes",126.9578857
47,"married","white","college_grad","industrial","very_good","no",81.28325328
36,"married","white","some_college","industrial","very_good","yes",127.901233
36,"never_married","white","hs_grad","industrial","very_good","no",87.98103279
42,"married","white","hs_grad","industrial","very_good","yes",123.0896998
54,"divorced","white","some_college","industrial","very_good","no",104.9215065
27,"married","white","some_college","industrial","good","yes",87.98103279
36,"married","white","hs_grad","industrial","very_good","yes",131.7378012
35,"never_married","white","hs_grad","information","good","no",73.77574327
60,"married","white","hs_grad","industrial","very_good","yes",104.9215065
42,"separated","white","hs_grad","industrial","good","yes",91.60261566
41,"married","black","advanced_degree","information","very_good","yes",123.0896998
35,"never_married","black","some_college","industrial","good","yes",131.6526987
34,"never_married","black","advanced_degree","information","very_good","yes",309.5717713
22,"never_married","white","hs_grad","industrial","good","yes",70.66104767
47,"married","white","hs_grad","industrial","very_good","no",84.85204409
59,"married","white","hs_grad","industrial","very_good","yes",102.8702469
29,"never_married","white","some_college","information","very_good","yes",103.9024706
32,"never_married","white","no_hs_grad","information","very_good","yes",94.07271475
49,"married","white","college_grad","industrial","very_good","yes",128.6804882
30,"never_married","white","some_college","information","very_good","yes",106.3268649
33,"never_married","asian","hs_grad","industrial","good","yes",99.25528683
51,"married","white","hs_grad","industrial","good","yes",133.2323508
37,"married","white","hs_grad","industrial","very_good","no",78.3924668
46,"married","white","some_college","industrial","very_good","yes",130.9821774
63,"married","white","advanced_degree","information","very_good","yes",109.8339856
41,"married","white","hs_grad","industrial","very_good","no",96.37065283
40,"married","white","hs_grad","industrial","good","yes",109.8339856
46,"married","white","advanced_degree","information","very_good","yes",281.7459706
45,"divorced","white","hs_grad","information","very_good","yes",94.07271475
48,"never_married","white","college_grad","industrial","very_good","yes",200.5432623
28,"married","white","some_college","information","very_good","no",87.98103279
65,"divorced","black","hs_grad","industrial","good","no",87.98103279
50,"never_married","white","hs_grad","industrial","very_good","no",97.49329405
53,"married","white","hs_grad","industrial","very_good","no",107.9039239
48,"married","asian","hs_grad","industrial","very_good","no",95.68881191
30,"married","white","some_college","information","very_good","no",109.8339856
37,"married","white","hs_grad","information","very_good","yes",87.38744997
51,"married","white","college_grad","information","very_good","yes",88.83156917
55,"married","white","advanced_degree","information","very_good","yes",166.3249412
35,"married","white","hs_grad","information","very_good","yes",94.69569513
33,"married","white","hs_grad","industrial","very_good","yes",122.2636739
41,"divorced","white","college_grad","information","good","yes",132.4878211
34,"married","white","advanced_degree","information","very_good","yes",96.37065283
33,"married","white","hs_grad","industrial","very_good","no",89.24288466
49,"never_married","white","no_hs_grad","industrial","very_good","yes",81.28325328
62,"married","white","advanced_degree","information","very_good","yes",73.77574327
31,"never_married","black","no_hs_grad","information","good","yes",109.8339856
43,"divorced","white","no_hs_grad","information","very_good","no",100.0996625
43,"married","black","college_grad","information","very_good","yes",134.2656772
43,"never_married","white","some_college","information","very_good","yes",91.69922611
48,"married","white","college_grad","information","good","no",109.5472966
48,"married","white","hs_grad","information","very_good","no",70.47601965
50,"married","white","college_grad","information","very_good","yes",144.2047389
