fb_id,medium,published,reactions,comments,share,like,love,excellent,funny,sad,angry,yes,no
12990942,photo,05/03/2018,29,0,0,29,0,0,0,0,0,1,0
12990943,photo,05/02/2018,11,0,0,10,1,0,0,0,0,1,0
12990944,photo,05/02/2018,5,1,0,5,0,0,0,0,0,1,0
12990945,photo,05/02/2018,3,0,0,3,0,0,0,0,0,0,1
12990946,photo,05/01/2018,9,0,0,9,0,0,0,0,0,0,1
12990947,photo,05/01/2018,148,15,1,140,2,6,0,0,0,0,1
12990948,photo,05/01/2018,19,4,0,19,0,0,0,0,0,0,1
12990949,photo,05/01/2018,4,0,0,4,0,0,0,0,0,0,1
12990950,photo,05/01/2018,14,0,0,14,0,0,0,0,0,0,1
12990951,photo,4/30/2018 23:59,57,0,0,55,1,1,0,0,0,1,0
12990952,photo,4/30/2018 23:57,45,2,0,44,1,0,0,0,0,1,0
12990953,photo,4/30/2018 10:53,3,0,0,3,0,0,0,0,0,1,0
12990954,photo,4/30/2018 2:50,14,2,0,14,0,0,0,0,0,1,0
12990955,link,4/29/2018 20:41,52,26,1,52,0,0,0,0,0,1,0
12990956,photo,4/29/2018 10:41,8,6,0,8,0,0,0,0,0,1,0
12990957,photo,4/29/2018 9:08,64,2,0,62,0,2,0,0,0,0,1
12990958,photo,4/29/2018 8:52,28,1,0,27,1,0,0,0,0,0,1
12990959,status,4/29/2018 8:30,71,59,2,70,1,0,0,0,0,0,1
12990960,photo,4/29/2018 8:19,62,0,0,62,0,0,0,0,0,0,1
12990961,photo,4/29/2018 6:58,5,3,0,5,0,0,0,0,0,0,1
12990962,photo,4/29/2018 3:56,8,3,1,8,0,0,0,0,0,0,1
12990963,video,4/29/2018 2:44,211,859,109,169,34,4,1,2,1,1,0
12990964,photo,4/29/2018 0:38,20,0,0,20,0,0,0,0,0,1,0
12990965,video,4/28/2018 23:31,247,828,174,182,55,0,5,5,0,1,0
12990966,status,4/28/2018 21:32,117,98,1,117,0,0,0,0,0,1,0
12990967,photo,4/28/2018 8:55,8,0,0,8,0,0,0,0,0,1,0
12990968,photo,4/28/2018 8:27,210,1,9,206,3,1,0,0,0,1,0
12990969,photo,4/28/2018 8:07,114,1,1,112,0,2,0,0,0,1,0
12990970,photo,4/28/2018 7:51,46,0,0,45,1,0,0,0,0,0,1
12990971,photo,4/28/2018 6:49,62,2,0,61,1,0,0,0,0,0,1
12990972,photo,4/28/2018 5:56,12,0,0,12,0,0,0,0,0,0,1
12990973,video,4/28/2018 4:58,231,461,74,180,50,0,1,0,0,0,1
12990974,photo,4/28/2018 0:09,10,1,0,10,0,0,0,0,0,0,1
12990975,status,4/27/2018 23:37,114,81,0,114,0,0,0,0,0,0,1
12990976,photo,4/27/2018 8:22,5,4,0,5,0,0,0,0,0,1,0
12990977,photo,4/27/2018 7:56,3,0,0,3,0,0,0,0,0,1,0
12990978,photo,4/27/2018 7:26,8,0,0,7,1,0,0,0,0,1,0
12990979,photo,4/27/2018 5:53,598,37,10,586,9,3,0,0,0,1,0
12990980,photo,4/27/2018 2:58,85,6,1,85,0,0,0,0,0,1,0
12990981,photo,4/27/2018 2:45,25,0,0,25,0,0,0,0,0,1,0
12990982,video,4/27/2018 0:50,358,1268,186,280,73,1,3,1,0,0,1
12990983,photo,4/26/2018 8:56,11,3,0,11,0,0,0,0,0,0,1
12990984,photo,4/26/2018 8:15,5,1,0,5,0,0,0,0,0,0,1
12990985,photo,4/25/2018 9:58,9,4,0,9,0,0,0,0,0,0,1
12990986,photo,4/25/2018 8:24,13,0,0,13,0,0,0,0,0,0,1
12990987,photo,4/25/2018 4:11,11,3,0,11,0,0,0,0,0,0,1
12990988,photo,4/24/2018 22:46,11,3,0,11,0,0,0,0,0,1,0
12990989,photo,4/24/2018 21:21,7,1,0,7,0,0,0,0,0,1,0
12990990,status,4/24/2018 8:17,65,9,0,65,0,0,0,0,0,1,0
12990991,photo,4/24/2018 8:03,513,11,34,503,9,1,0,0,0,1,0
12990992,photo,4/24/2018 2:48,7,3,0,7,0,0,0,0,0,1,0
12990993,photo,4/24/2018 0:03,14,0,0,14,0,0,0,0,0,1,0
12990994,photo,4/23/2018 22:52,166,20,2,159,1,6,0,0,0,1,0
12990995,photo,4/23/2018 4:48,7,8,0,7,0,0,0,0,0,0,1
12990996,photo,4/23/2018 3:46,23,1,0,23,0,0,0,0,0,0,1
12990997,video,4/23/2018 1:04,404,1129,150,328,68,4,4,0,0,0,1
12990998,photo,4/22/2018 8:41,11,1,0,11,0,0,0,0,0,0,1
12990999,photo,4/22/2018 2:19,7,3,0,7,0,0,0,0,0,0,1
12991000,video,4/21/2018 23:30,425,1377,186,360,62,0,2,1,0,0,1
12991001,photo,4/21/2018 9:18,8,0,0,8,0,0,0,0,0,1,0
12991002,photo,4/20/2018 10:37,18,4,0,18,0,0,0,0,0,1,0
12991003,photo,4/20/2018 9:43,60,0,1,59,1,0,0,0,0,1,0
12991004,photo,4/20/2018 2:48,36,6,0,35,1,0,0,0,0,1,0
12991005,photo,4/19/2018 11:46,10,0,0,9,1,0,0,0,0,1,0
12991006,photo,4/19/2018 10:13,10,2,0,10,0,0,0,0,0,1,0
12991007,photo,4/19/2018 8:40,111,1,2,110,1,0,0,0,0,0,1
12991008,photo,4/19/2018 8:37,43,4,1,41,2,0,0,0,0,0,1
12991009,photo,4/19/2018 5:39,423,16,1,402,11,10,0,0,0,0,1
12991010,photo,4/18/2018 12:18,10,2,0,10,0,0,0,0,0,0,1
12991011,photo,4/18/2018 12:10,10,0,0,10,0,0,0,0,0,0,1
12991012,photo,4/17/2018 7:37,471,13,23,464,4,3,0,0,0,0,1
12991013,photo,4/17/2018 6:08,11,0,1,11,0,0,0,0,0,1,0
12991014,photo,4/16/2018 21:41,1508,14,2,1480,18,5,4,1,0,1,0
12991015,photo,4/16/2018 20:23,71,0,1,70,0,1,0,0,0,1,0
12991016,photo,4/15/2018 9:32,107,7,2,104,2,1,0,0,0,1,0
12991017,photo,4/14/2018 8:24,141,3,1,136,3,2,0,0,0,1,0
12991018,status,4/14/2018 4:05,198,11,0,194,4,0,0,0,0,1,0
12991019,photo,4/13/2018 18:15,637,3,6,625,11,1,0,0,0,1,0
12991020,photo,04/12/2018,50,0,0,50,0,0,0,0,0,0,1
12991021,photo,04/12/2018,53,0,2,51,2,0,0,0,0,0,1
12991022,photo,04/12/2018,50,0,0,49,0,0,1,0,0,0,1
12991023,photo,04/12/2018,79,0,0,77,1,1,0,0,0,0,1
12991024,photo,04/12/2018,54,0,1,53,1,0,0,0,0,0,1
12991025,photo,04/11/2018,122,0,1,118,3,1,0,0,0,0,1
12991026,photo,04/11/2018,11,0,0,11,0,0,0,0,0,1,0
12991027,photo,04/11/2018,6,0,0,6,0,0,0,0,0,1,0
12991028,photo,04/11/2018,85,25,1,81,1,3,0,0,0,1,0
12991029,photo,04/11/2018,8,2,0,8,0,0,0,0,0,1,0
12991030,status,04/10/2018,885,32,10,876,4,5,0,0,0,1,0
12991031,photo,04/10/2018,78,1,0,76,1,1,0,0,0,1,0
12991032,photo,04/10/2018,15,0,0,14,1,0,0,0,0,0,1
12991033,photo,04/10/2018,11,9,0,11,0,0,0,0,0,0,1
12991034,photo,04/10/2018,36,0,0,35,1,0,0,0,0,0,1
12991035,photo,04/10/2018,23,1,0,22,1,0,0,0,0,0,1
12991036,status,04/10/2018,231,39,0,208,23,0,0,0,0,0,1
12991037,photo,04/10/2018,14,2,0,14,0,0,0,0,0,0,1
12991038,photo,04/10/2018,14,0,0,14,0,0,0,0,0,1,0
12991039,video,04/09/2018,379,2626,151,288,79,3,4,5,0,1,0
12991040,photo,04/09/2018,7,0,0,7,0,0,0,0,0,1,0
12991041,photo,04/09/2018,12,0,0,12,0,0,0,0,0,1,0
12991042,photo,04/09/2018,690,33,21,670,15,5,0,0,0,1,0
12991043,photo,04/09/2018,22,3,0,22,0,0,0,0,0,1,0
12991044,video,04/09/2018,253,626,244,191,55,2,2,2,1,1,0
12991045,photo,04/08/2018,38,0,0,36,2,0,0,0,0,0,1
12991046,photo,04/08/2018,67,31,0,66,1,0,0,0,0,0,1
12991047,photo,04/08/2018,8,0,0,8,0,0,0,0,0,0,1
12991048,photo,04/08/2018,4,0,0,4,0,0,0,0,0,0,1
12991049,photo,04/08/2018,23,4,0,22,0,0,0,1,0,0,1
12991050,video,04/08/2018,366,1490,154,286,73,2,4,0,1,0,1
12991051,photo,04/07/2018,414,65,4,407,4,3,0,0,0,1,0
12991052,photo,04/07/2018,16,1,0,16,0,0,0,0,0,1,0
12991053,photo,04/07/2018,66,0,0,66,0,0,0,0,0,1,0
12991054,photo,04/07/2018,8,0,0,8,0,0,0,0,0,1,0
12991055,photo,04/07/2018,44,3,0,44,0,0,0,0,0,1,0
12991056,photo,04/07/2018,16,5,0,16,0,0,0,0,0,1,0
12991057,video,04/06/2018,468,4143,719,378,84,0,3,3,0,0,1
12991058,photo,04/06/2018,87,12,0,84,1,2,0,0,0,0,1
12991059,photo,04/06/2018,15,1,0,15,0,0,0,0,0,0,1
12991060,photo,04/06/2018,22,0,0,22,0,0,0,0,0,0,1
12991061,video,04/05/2018,292,1214,180,207,77,2,3,2,1,0,1
12991062,photo,04/05/2018,3,0,0,3,0,0,0,0,0,0,1
12991063,photo,04/05/2018,6,0,0,6,0,0,0,0,0,1,0
12991064,photo,04/05/2018,20,2,0,20,0,0,0,0,0,1,0
12991065,photo,04/05/2018,11,11,0,11,0,0,0,0,0,1,0
12991066,photo,04/05/2018,18,4,0,17,1,0,0,0,0,1,0
12991067,photo,04/05/2018,6,0,0,6,0,0,0,0,0,1,0
12991068,photo,04/05/2018,29,2,4,27,1,1,0,0,0,1,0
12991069,photo,04/05/2018,46,0,0,45,1,0,0,0,0,1,0
12991070,video,04/05/2018,298,974,140,220,74,2,1,1,0,0,1
12991071,photo,04/04/2018,296,86,1,294,1,1,0,0,0,0,1
12991072,photo,04/04/2018,11,0,0,11,0,0,0,0,0,0,1
12991073,photo,04/04/2018,8,0,0,8,0,0,0,0,0,0,1
12991074,photo,04/04/2018,14,0,0,14,0,0,0,0,0,0,1
12991075,photo,04/03/2018,54,2,1,53,1,0,0,0,0,0,1
12991076,photo,04/03/2018,43,0,1,40,2,1,0,0,0,1,0
12991077,photo,04/03/2018,5,0,0,5,0,0,0,0,0,1,0
12991078,photo,04/03/2018,11,0,0,9,2,0,0,0,0,1,0
12991079,photo,04/03/2018,16,0,0,14,0,0,0,2,0,1,0
12991080,photo,04/02/2018,10,0,0,9,1,0,0,0,0,1,0
12991081,photo,04/02/2018,11,4,0,11,0,0,0,0,0,1,0
12991082,photo,04/02/2018,112,34,1,112,0,0,0,0,0,0,1
12991083,photo,04/02/2018,50,4,1,49,1,0,0,0,0,0,1
12991084,photo,04/01/2018,10,3,0,10,0,0,0,0,0,0,1
12991085,photo,04/01/2018,18,0,0,16,2,0,0,0,0,0,1
12991086,status,3/31/2018 8:16,150,45,0,143,4,3,0,0,0,0,1
12991087,photo,3/30/2018 9:15,12,2,0,12,0,0,0,0,0,0,1
12991088,photo,3/30/2018 7:23,74,0,0,74,0,0,0,0,0,1,0
12991089,photo,3/30/2018 6:14,27,4,0,26,1,0,0,0,0,1,0
12991090,photo,3/29/2018 10:42,9,0,0,9,0,0,0,0,0,1,0
12991091,photo,3/29/2018 9:40,11,1,0,11,0,0,0,0,0,1,0
12991092,photo,3/29/2018 2:42,18,1,0,18,0,0,0,0,0,1,0
12991093,photo,3/28/2018 23:36,15,4,0,10,2,0,0,3,0,1,0
12991094,photo,3/28/2018 23:29,5,1,0,4,0,0,0,1,0,1,0
12991095,photo,3/28/2018 8:39,96,3,0,94,1,0,0,1,0,0,1
12991096,photo,3/28/2018 4:03,6,1,0,6,0,0,0,0,0,0,1
12991097,photo,3/28/2018 2:53,10,5,0,10,0,0,0,0,0,0,1
12991098,video,3/27/2018 23:38,442,2360,200,295,128,4,13,1,1,0,1
12991099,photo,3/27/2018 22:34,12,0,0,12,0,0,0,0,0,0,1
12991100,photo,3/27/2018 10:32,136,6,0,132,3,1,0,0,0,0,1
12991101,photo,3/27/2018 8:34,11,0,0,11,0,0,0,0,0,1,0
12991102,photo,3/26/2018 3:43,11,2,0,11,0,0,0,0,0,1,0
12991103,photo,3/26/2018 3:17,20,1,1,20,0,0,0,0,0,1,0
12991104,video,3/26/2018 0:37,371,1233,158,296,70,2,3,0,0,1,0
12991105,photo,3/25/2018 8:15,87,2,1,85,2,0,0,0,0,1,0
12991106,photo,3/25/2018 3:46,13,2,0,13,0,0,0,0,0,1,0
12991107,photo,3/25/2018 2:34,72,15,2,72,0,0,0,0,0,0,1
12991108,photo,3/25/2018 1:53,111,9,2,111,0,0,0,0,0,0,1
12991109,photo,3/24/2018 23:12,178,22,6,174,4,0,0,0,0,0,1
12991110,photo,3/24/2018 22:37,14,0,0,14,0,0,0,0,0,0,1
12991111,photo,3/24/2018 8:45,127,25,2,121,5,1,0,0,0,0,1
12991112,photo,3/24/2018 3:33,40,0,0,40,0,0,0,0,0,0,1
12991113,video,3/24/2018 0:19,632,3416,836,493,126,6,4,2,1,1,0
12991114,photo,3/23/2018 22:16,1026,55,7,1011,13,2,0,0,0,1,0
12991115,photo,3/23/2018 8:35,13,0,0,12,1,0,0,0,0,1,0
12991116,photo,3/23/2018 8:24,27,1,2,27,0,0,0,0,0,1,0
12991117,photo,3/23/2018 8:24,4,0,0,4,0,0,0,0,0,1,0
12991118,photo,3/22/2018 5:26,193,7,2,189,3,1,0,0,0,1,0
12991119,photo,3/22/2018 4:57,42,1,1,41,1,0,0,0,0,1,0
12991120,video,3/21/2018 23:54,276,927,136,218,55,3,0,0,0,0,1
12991121,photo,3/21/2018 8:24,10,0,0,9,1,0,0,0,0,0,1
12991122,photo,3/21/2018 4:14,138,10,3,134,0,3,1,0,0,0,1
12991123,photo,3/21/2018 0:25,12,0,0,12,0,0,0,0,0,0,1
12991124,photo,3/21/2018 0:20,8,1,0,8,0,0,0,0,0,0,1
12991125,video,3/20/2018 23:21,215,784,161,154,57,0,3,1,0,0,1
12991126,photo,3/20/2018 8:15,6,0,0,6,0,0,0,0,0,1,0
12991127,photo,3/20/2018 2:57,38,0,1,36,2,0,0,0,0,1,0
12991128,photo,3/20/2018 2:37,86,13,0,81,5,0,0,0,0,1,0
12991129,photo,3/20/2018 1:52,15,0,1,15,0,0,0,0,0,1,0
12991130,photo,3/20/2018 1:50,13,0,2,13,0,0,0,0,0,1,0
12991131,video,3/19/2018 23:46,295,1066,254,212,79,0,3,0,1,1,0
12991132,photo,3/19/2018 10:09,6,0,0,6,0,0,0,0,0,0,1
12991133,photo,3/19/2018 2:07,52,3,2,52,0,0,0,0,0,0,1
12991134,photo,3/19/2018 0:42,79,13,2,79,0,0,0,0,0,0,1
12991135,photo,3/18/2018 23:40,26,1,3,25,1,0,0,0,0,0,1
12991136,photo,3/18/2018 7:35,11,0,0,11,0,0,0,0,0,0,1
12991137,photo,3/18/2018 3:39,14,0,0,14,0,0,0,0,0,0,1
12991138,video,3/18/2018 2:00,263,892,187,205,57,1,0,0,0,1,0
12991139,photo,3/18/2018 1:06,1236,25,0,1220,7,8,1,0,0,1,0
12991140,photo,3/18/2018 0:33,11,0,0,11,0,0,0,0,0,1,0
12991141,photo,3/17/2018 3:22,41,9,0,41,0,0,0,0,0,1,0
12991142,photo,3/17/2018 3:11,101,43,3,99,1,0,0,1,0,1,0
12991143,photo,3/17/2018 3:00,36,10,0,36,0,0,0,0,0,1,0
12991144,photo,3/17/2018 2:43,38,8,0,37,0,1,0,0,0,1,0
12991145,photo,3/17/2018 2:38,20,10,0,19,1,0,0,0,0,0,1
12991146,photo,3/17/2018 2:19,60,31,0,60,0,0,0,0,0,0,1
12991147,photo,3/17/2018 2:00,26,7,0,26,0,0,0,0,0,0,1
12991148,photo,3/17/2018 0:02,45,5,1,44,0,0,1,0,0,0,1
12991149,photo,3/16/2018 22:40,83,40,0,83,0,0,0,0,0,0,1
12991150,photo,3/16/2018 22:31,6,0,0,6,0,0,0,0,0,0,1
12991151,photo,3/16/2018 8:22,7,0,0,5,2,0,0,0,0,1,0
12991152,photo,3/16/2018 5:22,7,0,0,7,0,0,0,0,0,1,0
12991153,photo,3/16/2018 2:00,43,12,1,43,0,0,0,0,0,1,0
12991154,video,3/15/2018 22:26,302,794,243,225,70,5,1,0,1,1,0
12991155,photo,3/15/2018 3:34,4,0,0,4,0,0,0,0,0,1,0
12991156,photo,3/15/2018 0:59,16,5,0,16,0,0,0,0,0,1,0
12991157,photo,3/14/2018 9:18,85,8,3,85,0,0,0,0,0,0,1
12991158,photo,3/14/2018 9:09,45,2,3,45,0,0,0,0,0,0,1
12991159,photo,3/14/2018 5:52,45,7,3,44,1,0,0,0,0,0,1
12991160,video,3/13/2018 8:17,23,0,1,23,0,0,0,0,0,0,1
12991161,photo,3/13/2018 2:05,29,2,1,29,0,0,0,0,0,0,1
12991162,photo,03/12/2018,14,2,0,14,0,0,0,0,0,0,1
12991163,photo,03/12/2018,61,7,0,59,2,0,0,0,0,1,0
12991164,photo,03/12/2018,94,6,2,90,3,1,0,0,0,1,0
12991165,photo,03/12/2018,316,15,2,309,4,3,0,0,0,1,0
12991166,photo,03/11/2018,176,5,1,168,1,0,7,0,0,1,0
12991167,photo,03/11/2018,14,3,0,14,0,0,0,0,0,1,0
12991168,photo,03/10/2018,94,25,2,93,1,0,0,0,0,1,0
12991169,photo,03/10/2018,98,61,2,98,0,0,0,0,0,1,0
12991170,photo,03/10/2018,14,3,2,14,0,0,0,0,0,0,1
12991171,photo,03/10/2018,16,1,1,16,0,0,0,0,0,0,1
12991172,video,03/09/2018,397,998,274,295,94,4,4,0,0,0,1
12991173,photo,03/09/2018,11,0,0,11,0,0,0,0,0,0,1
12991174,photo,03/09/2018,10,0,0,10,0,0,0,0,0,0,1
12991175,photo,03/08/2018,19,0,0,19,0,0,0,0,0,0,1
12991176,photo,03/08/2018,873,16,21,830,35,7,1,0,0,1,0
12991177,photo,03/08/2018,22,4,0,21,0,0,0,1,0,1,0
12991178,photo,03/07/2018,17,14,0,17,0,0,0,0,0,1,0
12991179,status,03/06/2018,82,14,0,78,3,0,0,1,0,1,0
12991180,photo,03/06/2018,12,5,0,12,0,0,0,0,0,1,0
12991181,photo,03/06/2018,272,31,0,252,14,5,0,1,0,1,0
12991182,video,03/06/2018,486,1328,231,345,133,2,5,0,1,0,1
12991183,photo,03/05/2018,190,60,1,186,3,1,0,0,0,0,1
12991184,photo,03/05/2018,10,6,0,10,0,0,0,0,0,0,1
12991185,photo,03/05/2018,1847,51,28,1744,67,26,10,0,0,0,1
12991186,video,03/05/2018,166,1,26,154,0,12,0,0,0,0,1
12991187,photo,03/04/2018,21,1,2,21,0,0,0,0,0,0,1
12991188,photo,03/03/2018,214,2,28,172,0,0,40,2,0,1,0
12991189,photo,03/03/2018,5,0,0,5,0,0,0,0,0,1,0
12991190,photo,03/03/2018,103,7,2,102,0,1,0,0,0,1,0
12991191,photo,03/03/2018,28,0,2,27,1,0,0,0,0,1,0
12991192,photo,03/02/2018,8,0,0,8,0,0,0,0,0,1,0
12991193,photo,03/02/2018,7,0,0,7,0,0,0,0,0,1,0
12991194,photo,03/02/2018,82,3,0,78,3,1,0,0,0,1,0
12991195,photo,03/02/2018,134,7,3,128,3,3,0,0,0,0,1
12991196,photo,03/01/2018,10,0,0,10,0,0,0,0,0,0,1
12991197,photo,03/01/2018,44,0,1,42,2,0,0,0,0,0,1
12991198,photo,03/01/2018,317,8,1,313,3,1,0,0,0,0,1
12991199,photo,03/01/2018,140,44,5,138,2,0,0,0,0,0,1
12991200,photo,2/28/2018 7:50,11,0,0,11,0,0,0,0,0,0,1
12991201,photo,2/28/2018 1:04,11,1,0,8,2,0,0,1,0,1,0
12991202,photo,2/28/2018 0:49,36,1,0,36,0,0,0,0,0,1,0
12991203,photo,2/27/2018 8:42,6,2,0,6,0,0,0,0,0,1,0
12991204,photo,2/27/2018 7:41,33,1,2,32,1,0,0,0,0,1,0
12991205,photo,2/27/2018 7:24,11,1,0,11,0,0,0,0,0,1,0
12991206,photo,2/27/2018 6:19,107,21,1,105,1,1,0,0,0,1,0
12991207,photo,2/26/2018 23:18,95,0,2,92,3,0,0,0,0,0,1
12991208,photo,2/26/2018 22:05,154,13,3,146,4,4,0,0,0,0,1
12991209,photo,2/26/2018 8:43,63,2,0,63,0,0,0,0,0,0,1
12991210,photo,2/26/2018 8:39,112,2,1,111,1,0,0,0,0,0,1
12991211,photo,2/26/2018 1:04,357,7,16,349,6,2,0,0,0,0,1
12991212,photo,2/25/2018 23:00,217,0,7,204,0,0,13,0,0,0,1
12991213,photo,2/25/2018 11:19,60,8,0,60,0,0,0,0,0,1,0
12991214,photo,2/25/2018 4:59,9,0,0,9,0,0,0,0,0,1,0
12991215,photo,2/25/2018 3:21,88,28,0,88,0,0,0,0,0,1,0
12991216,photo,2/25/2018 2:30,1273,13,3,1242,24,6,1,0,0,1,0
12991217,photo,2/25/2018 1:45,108,0,10,101,6,1,0,0,0,1,0
12991218,photo,2/24/2018 3:49,7,1,0,7,0,0,0,0,0,1,0
12991219,photo,2/24/2018 3:39,81,3,0,72,2,2,5,0,0,1,0
12991220,photo,2/24/2018 2:03,955,63,5,936,9,10,0,0,0,0,1
12991221,photo,2/24/2018 0:33,25,0,1,25,0,0,0,0,0,0,1
12991222,video,2/23/2018 22:23,277,1092,159,207,65,1,3,0,1,0,1
12991223,photo,2/23/2018 8:06,6,0,0,6,0,0,0,0,0,0,1
12991224,photo,2/23/2018 0:55,362,89,4,352,6,4,0,0,0,0,1
12991225,photo,2/22/2018 10:12,8,0,0,8,0,0,0,0,0,0,1
12991226,photo,2/22/2018 10:12,10,0,0,10,0,0,0,0,0,1,0
12991227,link,2/22/2018 8:25,165,0,52,161,1,2,1,0,0,1,0
12991228,photo,2/22/2018 5:42,278,5,13,257,10,10,1,0,0,1,0
12991229,photo,2/22/2018 4:00,94,30,1,94,0,0,0,0,0,1,0
12991230,photo,2/22/2018 1:55,110,7,0,104,3,3,0,0,0,1,0
12991231,video,2/21/2018 22:12,280,1043,149,195,65,16,3,0,1,1,0
12991232,photo,2/21/2018 5:19,235,16,2,232,3,0,0,0,0,0,1
12991233,photo,2/21/2018 4:03,17,0,0,16,1,0,0,0,0,0,1
12991234,photo,2/21/2018 3:05,92,14,1,89,3,0,0,0,0,0,1
12991235,photo,2/21/2018 1:03,12,0,1,12,0,0,0,0,0,0,1
12991236,photo,2/20/2018 23:06,149,18,2,140,4,5,0,0,0,0,1
12991237,photo,2/20/2018 8:46,9,0,0,8,1,0,0,0,0,0,1
12991238,photo,2/20/2018 2:45,384,60,4,364,13,6,1,0,0,1,0
12991239,photo,2/19/2018 9:55,18,2,0,17,1,0,0,0,0,1,0
12991240,status,2/19/2018 3:39,72,3,1,72,0,0,0,0,0,1,0
12991241,photo,2/19/2018 1:17,25,2,0,25,0,0,0,0,0,1,0
12991242,photo,2/18/2018 8:10,11,0,0,11,0,0,0,0,0,1,0
12991243,photo,2/18/2018 6:12,270,15,0,259,10,1,0,0,0,1,0
12991244,status,2/17/2018 21:55,609,18,14,604,2,3,0,0,0,1,0
12991245,photo,2/17/2018 21:39,241,4,32,216,1,0,24,0,0,0,1
12991246,photo,2/17/2018 8:20,187,10,2,185,2,0,0,0,0,0,1
12991247,photo,2/17/2018 3:15,5,0,0,5,0,0,0,0,0,0,1
12991248,video,2/17/2018 0:00,216,679,191,160,52,2,2,0,0,0,1
12991249,photo,2/16/2018 8:49,122,25,1,121,1,0,0,0,0,0,1
12991250,photo,2/16/2018 8:30,10,0,0,10,0,0,0,0,0,0,1
12991251,photo,2/16/2018 3:50,9,1,0,9,0,0,0,0,0,1,0
12991252,photo,2/16/2018 2:28,114,13,2,111,1,2,0,0,0,1,0
12991253,photo,2/16/2018 1:02,19,1,1,19,0,0,0,0,0,1,0
12991254,video,2/15/2018 22:55,255,926,181,142,108,0,5,0,0,1,0
12991255,photo,2/15/2018 0:40,0,0,0,0,0,0,0,0,0,1,0
12991256,video,2/14/2018 22:57,243,1121,334,191,51,0,0,1,0,1,0
12991257,photo,2/14/2018 20:33,65,0,6,65,0,0,0,0,0,0,1
12991258,photo,2/14/2018 6:47,5,0,1,5,0,0,0,0,0,0,1
12991259,photo,2/14/2018 6:38,12,0,1,12,0,0,0,0,0,0,1
12991260,photo,2/13/2018 23:33,230,32,7,222,7,1,0,0,0,0,1
12991261,photo,2/13/2018 8:33,12,1,1,11,1,0,0,0,0,0,1
12991262,photo,2/13/2018 8:32,35,1,1,35,0,0,0,0,0,0,1
12991263,photo,2/13/2018 8:25,124,20,3,122,2,0,0,0,0,1,0
12991264,photo,2/13/2018 7:56,5,1,1,5,0,0,0,0,0,1,0
12991265,photo,2/13/2018 7:38,4,0,1,4,0,0,0,0,0,1,0
12991266,photo,2/13/2018 3:59,149,19,2,148,1,0,0,0,0,1,0
12991267,photo,2/13/2018 2:00,24,1,1,24,0,0,0,0,0,1,0
12991268,photo,02/12/2018,201,66,5,197,1,3,0,0,0,1,0
12991269,photo,02/12/2018,14,3,1,13,1,0,0,0,0,1,0
12991270,photo,02/12/2018,51,1,1,50,0,1,0,0,0,0,1
12991271,photo,02/12/2018,14,5,1,14,0,0,0,0,0,0,1
12991272,status,02/11/2018,271,20,2,263,8,0,0,0,0,0,1
12991273,photo,02/11/2018,51,1,6,49,1,1,0,0,0,0,1
12991274,photo,02/11/2018,58,2,26,54,1,0,3,0,0,0,1
12991275,photo,02/11/2018,22,5,1,22,0,0,0,0,0,0,1
12991276,photo,02/11/2018,228,16,1,223,4,1,0,0,0,1,0
12991277,photo,02/10/2018,12,1,0,12,0,0,0,0,0,1,0
12991278,status,02/10/2018,186,7,1,169,17,0,0,0,0,1,0
12991279,photo,02/10/2018,15,2,0,15,0,0,0,0,0,1,0
12991280,photo,02/09/2018,81,13,2,79,0,0,0,2,0,1,0
12991281,photo,02/09/2018,17,3,1,17,0,0,0,0,0,1,0
12991282,photo,02/09/2018,10,1,0,9,0,0,0,1,0,0,1
12991283,photo,02/09/2018,88,11,2,85,2,1,0,0,0,0,1
12991284,photo,02/08/2018,241,54,5,238,3,0,0,0,0,0,1
12991285,photo,02/08/2018,83,0,1,83,0,0,0,0,0,0,1
12991286,photo,02/08/2018,19,5,0,17,1,0,0,1,0,0,1
12991287,photo,02/08/2018,35,1,1,35,0,0,0,0,0,0,1
12991288,photo,02/08/2018,362,87,5,357,1,4,0,0,0,1,0
12991289,photo,02/07/2018,17,0,0,17,0,0,0,0,0,1,0
12991290,video,02/06/2018,300,1000,114,230,67,0,3,0,0,1,0
12991291,photo,02/06/2018,66,14,1,66,0,0,0,0,0,1,0
12991292,video,02/05/2018,636,3014,268,398,225,0,10,2,1,1,0
12991293,photo,02/05/2018,155,4,4,154,1,0,0,0,0,1,0
12991294,photo,02/05/2018,223,119,6,219,1,3,0,0,0,1,0
12991295,photo,02/05/2018,26,3,0,25,1,0,0,0,0,0,1
12991296,photo,02/05/2018,179,13,2,172,5,2,0,0,0,0,1
12991297,photo,02/05/2018,8,0,0,7,0,1,0,0,0,0,1
12991298,photo,02/05/2018,24,1,0,24,0,0,0,0,0,0,1
12991299,photo,02/04/2018,496,18,0,478,16,2,0,0,0,0,1
12991300,photo,02/04/2018,11,1,0,10,1,0,0,0,0,0,1
12991301,photo,02/04/2018,8,0,0,8,0,0,0,0,0,1,0
12991302,video,02/03/2018,177,505,73,150,24,0,3,0,0,1,0
12991303,photo,02/03/2018,519,6,0,498,18,3,0,0,0,1,0
12991304,video,02/03/2018,144,45,4,120,14,9,1,0,0,1,0
12991305,video,02/03/2018,117,330,46,98,16,0,0,3,0,1,0
