age,sex,marital,race,education,region,job_class,health_ins,height,daily_wage
27,Male,Never Married,2,HS Grad,Middle Atlantic,Industrial,Yes,70,76.89360252
27,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,71,90.48191336
41,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,65,127.1157438
20,Male,Never Married,1,Some College,Middle Atlantic,Information,No,71,82.6796373
49,Male,Married,2,HS Grad,Middle Atlantic,Industrial,Yes,69,99.6894637
25,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,72,64.15923257
41,Male,Married,3,< HS Grad,Middle Atlantic,Industrial,Yes,67,89.49247952
53,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,67,87.98103279
45,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,69,127.1157438
32,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,70,66.96164432
47,Male,Married,1,Some College,Middle Atlantic,Information,Yes,76,148.4131591
26,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,123.0896998
31,Male,Married,2,Some College,Middle Atlantic,Information,Yes,68,133.2323508
32,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,69,118.8843593
50,Male,Divorced,1,Advanced Degree,Middle Atlantic,Information,Yes,69,120.1661196
46,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,115.3750386
47,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,112.6488963
55,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,69,118.8843593
49,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,69,148.4131591
25,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,61.18752643
60,Male,Married,1,HS Grad,Middle Atlantic,Information,No,69,95.68881191
62,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,89.24288466
63,Male,Separated,2,HS Grad,Middle Atlantic,Information,Yes,65,127.901233
31,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,128.6804882
29,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,71,109.8339856
51,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,114.4757133
28,Male,Married,3,HS Grad,Middle Atlantic,Industrial,No,74,76.12969964
36,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,68,123.0896998
28,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,67,99.6894637
38,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,69,102.8702469
35,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,74,96.37065283
46,Male,Divorced,1,Some College,Middle Atlantic,Industrial,Yes,68,117.1468169
37,Male,Married,1,Some College,Middle Atlantic,Information,No,65,90.48191336
41,Male,Divorced,2,Some College,Middle Atlantic,Information,Yes,67,104.9215065
59,Male,Married,2,Some College,Middle Atlantic,Industrial,No,65,73.77574327
51,Male,Married,1,Some College,Middle Atlantic,Industrial,No,65,107.9039239
26,Male,Never Married,2,HS Grad,Middle Atlantic,Industrial,Yes,70,99.6894637
34,Male,Married,2,Some College,Middle Atlantic,Industrial,Yes,69,60.15412466
32,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,69,123.0896998
23,Male,Never Married,1,Some College,Middle Atlantic,Industrial,Yes,68,81.28325328
50,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,75,143.1349408
25,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,70,69.09818381
43,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,65,78.98167452
36,Male,Married,2,Some College,Middle Atlantic,Industrial,Yes,70,128.6804882
50,Male,Married,1,HS Grad,Middle Atlantic,Information,No,68,54.59815003
34,Male,Separated,2,HS Grad,Middle Atlantic,Information,Yes,68,134.7053751
34,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,75,104.9215065
55,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,68,277.6014175
39,Male,Married,2,HS Grad,Middle Atlantic,Industrial,No,69,78.21457569
40,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,68,82.6796373
32,Male,Married,1,Some College,Middle Atlantic,Information,Yes,73,117.1468169
63,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,65,118.8843593
38,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,67,109.8339856
67,Male,Married,3,HS Grad,Middle Atlantic,Industrial,No,68,59.09706408
39,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,116.2653241
31,Male,Married,3,HS Grad,Middle Atlantic,Industrial,No,72,61.18752643
41,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,63,114.4757133
47,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,65,78.3924668
61,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,68,122.2636739
61,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,69,148.4131591
21,Male,Married,4,HS Grad,Middle Atlantic,Industrial,No,69,54.59815003
22,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,No,67,66.04469423
53,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,67,126.9578857
47,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,68,81.28325328
36,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,72,127.901233
36,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,73,87.98103279
42,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,123.0896998
54,Male,Divorced,1,Some College,Middle Atlantic,Industrial,No,68,104.9215065
27,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,71,87.98103279
36,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,67,131.7378012
35,Male,Never Married,1,HS Grad,Middle Atlantic,Information,No,67,73.77574327
60,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,104.9215065
42,Male,Separated,1,HS Grad,Middle Atlantic,Industrial,Yes,71,91.60261566
41,Male,Married,2,Advanced Degree,Middle Atlantic,Information,Yes,66,123.0896998
35,Male,Never Married,2,Some College,Middle Atlantic,Industrial,Yes,65,131.6526987
34,Male,Never Married,2,Advanced Degree,Middle Atlantic,Information,Yes,74,309.5717713
22,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,73,70.66104767
47,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,68,84.85204409
59,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,102.8702469
29,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,70,103.9024706
32,Male,Never Married,1,< HS Grad,Middle Atlantic,Information,Yes,68,94.07271475
49,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,65,128.6804882
30,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,73,106.3268649
33,Male,Never Married,3,HS Grad,Middle Atlantic,Industrial,Yes,68,99.25528683
51,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,133.2323508
37,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,65,78.3924668
46,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,69,130.9821774
63,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,68,109.8339856
41,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,70,96.37065283
40,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,109.8339856
46,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,70,281.7459706
45,Male,Divorced,1,HS Grad,Middle Atlantic,Information,Yes,64,94.07271475
48,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,Yes,66,200.5432623
28,Male,Married,1,Some College,Middle Atlantic,Information,No,66,87.98103279
65,Male,Divorced,2,HS Grad,Middle Atlantic,Industrial,No,66,87.98103279
50,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,75,97.49329405
53,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,68,107.9039239
48,Male,Married,3,HS Grad,Middle Atlantic,Industrial,No,69,95.68881191
30,Male,Married,1,Some College,Middle Atlantic,Information,No,68,109.8339856
37,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,68,87.38744997
51,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,71,88.83156917
55,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,62,166.3249412
35,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,70,94.69569513
33,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,67,122.2636739
41,Male,Divorced,1,College Grad,Middle Atlantic,Information,Yes,70,132.4878211
34,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,64,96.37065283
33,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,70,89.24288466
49,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,69,81.28325328
62,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,68,73.77574327
31,Male,Never Married,2,< HS Grad,Middle Atlantic,Information,Yes,65,109.8339856
43,Male,Divorced,1,< HS Grad,Middle Atlantic,Information,No,71,100.0996625
43,Male,Married,2,College Grad,Middle Atlantic,Information,Yes,73,134.2656772
43,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,65,91.69922611
48,Male,Married,1,College Grad,Middle Atlantic,Information,No,68,109.5472966
48,Male,Married,1,HS Grad,Middle Atlantic,Information,No,75,70.47601965
50,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,67,144.2047389
29,Male,Never Married,3,College Grad,Middle Atlantic,Information,No,70,99.6894637
52,Male,Married,1,Some College,Middle Atlantic,Information,No,71,94.07271475
46,Male,Never Married,1,HS Grad,Middle Atlantic,Information,No,65,87.98103279
40,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,94.07271475
43,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,67,81.28325328
54,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,115.3750386
38,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,66,107.9039239
32,Male,Married,1,Some College,Middle Atlantic,Industrial,No,69,101.4020523
28,Male,Never Married,3,College Grad,Middle Atlantic,Information,Yes,70,144.4794227
33,Male,Never Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,70,145.1436012
44,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,No,67,163.515864
41,Male,Married,1,HS Grad,Middle Atlantic,Information,No,67,81.28325328
31,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,71,40.40566526
48,Male,Divorced,1,College Grad,Middle Atlantic,Information,Yes,69,97.49329405
50,Male,Married,2,College Grad,Middle Atlantic,Industrial,No,68,117.1468169
47,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,70,118.8843593
31,Male,Married,2,HS Grad,Middle Atlantic,Industrial,No,68,84.04595765
40,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,88.81647397
54,Male,Divorced,1,Some College,Middle Atlantic,Industrial,No,68,86.69515483
24,Male,Never Married,2,HS Grad,Middle Atlantic,Information,Yes,71,75.35567932
34,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,71,98.59934386
65,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,69,87.98103279
28,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,72,109.6429681
30,Male,Separated,1,HS Grad,Middle Atlantic,Information,Yes,70,79.85490031
45,Male,Married,1,Some College,Middle Atlantic,Industrial,No,73,166.3249412
35,Male,Separated,1,College Grad,Middle Atlantic,Information,Yes,68,139.0034081
46,Male,Married,4,Advanced Degree,Middle Atlantic,Information,Yes,70,145.1436012
47,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,65,85.38394038
71,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,76,99.6916284
39,Male,Married,1,Some College,Middle Atlantic,Information,Yes,67,130.9821774
41,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,67,68.74808773
33,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,139.7030715
76,Male,Divorced,1,Advanced Degree,Middle Atlantic,Information,Yes,69,176.9896505
20,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,72,76.89360252
34,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,134.7053751
26,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,68,99.6894637
51,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,70,148.4131591
25,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,71,79.85490031
62,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,67,128.6804882
37,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,68,180.7799522
37,Male,Never Married,2,Some College,Middle Atlantic,Industrial,Yes,68,94.07271475
32,Male,Married,1,Some College,Middle Atlantic,Industrial,No,67,89.49247952
55,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,64,130.2208324
36,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,68,77.49768139
39,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,148.4131591
46,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,71,185.2833171
48,Male,Married,1,College Grad,Middle Atlantic,Information,No,67,128.6804882
34,Male,Divorced,1,College Grad,Middle Atlantic,Information,Yes,63,147.1166892
39,Male,Married,1,Some College,Middle Atlantic,Information,No,70,106.9218141
50,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,No,71,115.3750386
54,Male,Married,1,Some College,Middle Atlantic,Information,Yes,65,91.69922611
60,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,72,148.4131591
48,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,111.7208494
47,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,69,126.3238807
20,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,67,65.11085372
60,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,107.9039239
37,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,72,54.59815003
46,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,69,134.7053751
54,Male,Married,1,Some College,Middle Atlantic,Information,Yes,68,72.4793163
51,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,67,130.9821774
32,Male,Never Married,2,HS Grad,Middle Atlantic,Industrial,Yes,71,91.69922611
35,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,71,154.685293
46,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,71,114.4757133
38,Male,Married,2,< HS Grad,Middle Atlantic,Industrial,Yes,71,87.98103279
62,Male,Married,2,HS Grad,Middle Atlantic,Information,Yes,68,80.57319971
47,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,68,94.07271475
28,Male,Married,3,Advanced Degree,Middle Atlantic,Industrial,No,72,141.7751723
61,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,67,145.1436012
26,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,71,94.07271475
49,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,127.1157438
28,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,70,113.5670896
61,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,70,101.5955382
42,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,69,134.7053751
31,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,69,127.1157438
50,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,67,87.98103279
44,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,71,78.3924668
46,Male,Married,2,HS Grad,Middle Atlantic,Information,Yes,71,318.3424301
54,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,74,82.6796373
40,Male,Divorced,1,HS Grad,Middle Atlantic,Information,Yes,69,97.49329405
38,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,77,87.8535469
43,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,67,184.1671358
43,Male,Never Married,2,HS Grad,Middle Atlantic,Industrial,Yes,68,109.8339856
30,Male,Married,1,Some College,Middle Atlantic,Information,Yes,74,95.23071257
58,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,66,59.09706408
60,Male,Married,3,College Grad,Middle Atlantic,Industrial,Yes,67,118.8843593
45,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,70,130.9821774
47,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,67,134.7053751
47,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,69,87.98103279
59,Male,Divorced,1,Some College,Middle Atlantic,Information,Yes,73,67.36898208
36,Male,Married,1,Some College,Middle Atlantic,Information,No,68,83.32134154
39,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,69,118.8843593
40,Male,Married,3,< HS Grad,Middle Atlantic,Information,No,71,105.9278108
42,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,68,85.38394038
29,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,No,69,73.77574327
38,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,66,139.0034081
58,Male,Married,2,Some College,Middle Atlantic,Industrial,Yes,65,123.0896998
18,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,71,55.99743383
35,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,68,141.7751723
30,Male,Married,3,Advanced Degree,Middle Atlantic,Information,No,71,154.0729972
48,Male,Married,1,Some College,Middle Atlantic,Industrial,No,69,118.8843593
27,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,70,114.4757133
40,Male,Married,1,Some College,Middle Atlantic,Information,Yes,69,120.9267015
34,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,70,97.49329405
54,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,68,141.7751723
20,Male,Never Married,2,HS Grad,Middle Atlantic,Information,Yes,68,75.04315402
50,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,68,89.49247952
42,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,69,198.3502905
45,Male,Married,2,Some College,Middle Atlantic,Information,Yes,69,65.26143902
59,Male,Married,1,Some College,Middle Atlantic,Industrial,No,69,107.9039239
44,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,71,81.28325328
67,Male,Divorced,1,College Grad,Middle Atlantic,Information,No,72,76.89360252
26,Male,Never Married,2,College Grad,Middle Atlantic,Industrial,Yes,69,76.89360252
40,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,68,140.3982002
42,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,68,104.9215065
22,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,81.28325328
43,Male,Married,1,Some College,Middle Atlantic,Industrial,No,66,140.3982002
34,Male,Never Married,1,HS Grad,Middle Atlantic,Information,No,72,79.85490031
44,Male,Divorced,2,HS Grad,Middle Atlantic,Information,Yes,74,79.85490031
53,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,71,268.266292
54,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,72,124.7204462
